Household ID,Timestamp,Water Consumption (liters),Locality,Household Size,Pressure (bar),Temperature (C),Anomaly
1516,2023-09-15 23:58:20.040246,892.7525958976223,Rau,6,1.5697242533562679,27.190118023465743,0
1517,2023-01-18 06:42:30.811142,720.7023355351913,Saket Nagar,5,3.071815278558228,34.337002239789925,0
1518,2023-01-27 12:58:11.066269,547.511679776139,Pipliyahana,4,2.6526957819299364,20.35073716678786,0
1519,2023-02-05 06:02:31.820982,782.1678313418174,Mhow,6,1.5756825054829149,24.155079800353825,0
1520,2023-12-20 23:21:46.181043,232.78501159889498,Musakhedi,2,3.4949386783415726,33.74438131473971,0
1521,2023-05-10 08:06:18.826762,850.1163123483202,Scheme No. 54,6,2.451423305158767,27.85828557464947,0
1522,2023-02-07 13:16:17.975431,688.6654229839783,Mahalaxmi Nagar,5,1.7955040839134118,28.494918567462275,0
1523,2023-04-21 17:28:36.664882,645.6301480965705,Saket Nagar,5,2.872362150237404,26.857422857732217,0
1524,2023-09-17 01:24:46.642470,143.06923352813095,Bicholi Mardana,1,1.6783807824057344,27.995607834596406,0
1525,2023-11-03 04:56:04.737197,684.3188898924163,Silicon City,5,3.102102480285832,30.45987388859895,0
1526,2023-07-25 04:16:45.929299,206.25794098777422,Palasia,2,2.040165170053635,17.677710537450828,0
1527,2023-01-22 06:31:11.177885,278.89720903376883,Scheme No. 78,2,3.0434476910123083,16.75263637291042,0
1528,2023-01-27 19:03:08.862044,426.1986649825559,Sukhliya,3,2.198016087929977,22.931421355298074,0
1529,2023-04-08 15:41:02.171320,558.2412450622629,Rau,4,3.045659225436509,30.44131555600689,0
1530,2023-10-17 05:40:48.216879,250.57846270338993,Sukhliya,2,1.863927128640063,22.53448452728562,0
1531,2023-12-11 07:37:41.444328,416.7828156507202,Silicon City,4,2.5475718091765867,19.578773788808107,0
1532,2023-11-29 23:27:28.311464,791.5724572198928,Palasia,6,2.084141602719039,28.026446659023055,0
1533,2023-12-28 17:16:52.393252,483.87504347635144,Sneh Nagar,4,3.3239750546413687,23.942252256191317,0
1534,2023-05-15 09:18:43.145409,641.6760417337881,Mhow,6,2.5216176824103727,22.884944398866516,0
1535,2023-04-18 03:24:16.361537,148.7246202972721,Bhawarkua,1,3.3081823483289927,21.18329235810421,0
1536,2023-11-03 23:19:25.365088,404.9625534724653,Pipliyahana,4,2.996543828442064,31.663979633927106,0
1537,2023-09-21 16:17:12.886060,111.07332943317681,Juni Indore,1,3.403048835765037,34.186901419643014,0
1538,2023-07-04 17:59:16.572428,128.00051879082287,Khajrana,1,2.6727373237989993,17.57938832780321,0
1539,2023-06-13 07:06:59.372131,353.7127777088267,Rajendra Nagar,3,2.350001580456654,22.001385264994184,0
1540,2023-10-02 01:51:05.200004,144.0925319849559,Annapurna,1,2.796968233478941,17.31040883918197,0
1541,2023-05-08 15:12:04.568721,431.78612685120106,Sneh Nagar,4,1.523529468665819,17.877646296886656,0
1542,2023-05-22 01:44:10.674784,347.8286887009993,Bicholi Mardana,3,2.826773136167502,21.262062517082008,0
1543,2023-11-27 11:38:59.623696,353.416378822539,Rau,3,2.188144584676369,26.55959412805288,0
1544,2023-02-16 09:18:17.618290,768.8847234871428,Navlakha,6,2.008748080538647,18.603324789982523,0
1545,2023-05-12 11:56:44.089750,542.0266913250001,Saket Nagar,4,3.2797999196942533,29.910733410047257,0
1546,2023-12-09 05:20:19.261216,418.3416864499727,Rajendra Nagar,3,1.518972719328617,34.57052147350717,0
1547,2023-06-22 19:18:19.805034,134.42645813233375,Vijay Nagar,1,1.6164520739439485,23.09451150609185,0
1548,2023-02-23 22:00:56.573574,133.03567805530142,Navlakha,1,2.4594524742159507,32.90978462095401,0
1549,2023-12-30 17:38:39.968581,488.2160105617992,MG Road,4,3.0295443659162204,33.55761719636618,0
1550,2023-01-08 13:55:02.820565,668.4761571164469,Old Palasia,6,1.730333732016192,15.200425358580995,0
1551,2023-11-29 04:45:36.740841,272.22719789242666,Musakhedi,2,1.9221134547629337,23.979436426689986,0
1552,2023-11-27 11:45:16.769338,209.18157350282124,Saket Nagar,2,3.3731873686301785,25.842613421393885,0
1553,2023-09-19 01:34:46.771193,775.4467768668258,Mhow,6,3.3137778354376604,23.95292805397433,0
1554,2023-11-17 14:03:54.152410,546.1633999811154,Silicon City,4,2.7148909458110295,34.36829404823639,0
1555,2023-02-27 00:29:31.188010,721.3648980458844,Sukhliya,5,2.8132802122926472,17.2425739287968,0
1556,2023-12-20 00:08:44.392596,256.1452469640973,Palasia,2,1.9655075603911676,21.730381698742804,0
1557,2023-02-16 04:01:02.215133,601.3424865429618,Aerodrome Road,6,3.2173072611174938,16.291907609480095,0
1558,2023-06-02 01:49:12.472324,124.39002165945558,MG Road,1,1.9204922377523068,26.651751151414636,0
1559,2023-01-19 04:56:04.362063,262.59479232557675,Mahalaxmi Nagar,2,2.558909904535175,22.45558717288196,0
1560,2023-10-05 14:21:23.789423,540.3259193153117,Bijalpur,4,1.9735022058083675,18.34578380640831,0
1561,2023-11-06 15:23:00.006174,336.0815344586008,Palasia,3,1.8998189618877186,33.494291338441236,0
1562,2023-11-06 10:23:42.693009,637.8360561882712,Khajrana,6,1.6568887999303938,15.321542697084897,0
1563,2023-02-26 07:26:18.576900,214.03627446646576,Khajrana,2,2.7476363608716516,23.767755025646984,0
1564,2023-10-04 02:01:30.281913,479.9657509709484,Rajendra Nagar,4,2.772072071904483,15.973378652145449,0
1565,2023-06-29 01:50:42.890369,506.3360796751207,Saket Nagar,5,1.5471322662141238,33.86327725975569,0
1566,2023-03-12 05:07:04.581732,130.6729948602836,Bicholi Mardana,1,1.9437087311054873,28.0649899541078,0
1567,2023-07-04 18:29:31.056569,683.1437200934471,Mhow,5,3.2724514837519285,15.374503883515391,0
1568,2023-07-13 18:15:19.972758,406.29015185603976,Bijalpur,3,2.3700717522778305,17.664973980699056,0
1569,2023-10-02 19:56:41.917782,220.44281945653302,Nipania,2,1.9146128828369464,25.50420104235425,0
1570,2023-10-01 14:23:43.717300,107.62909303650707,MG Road,1,2.5314039157959414,23.664143538840175,0
1571,2023-06-16 23:13:19.203172,727.6948423339167,Silicon City,6,1.6719115933381463,18.256746627672246,0
1572,2023-05-13 08:50:44.208405,316.62728967888535,Mhow,3,1.7223812920503765,18.02283444138769,0
1573,2023-02-08 05:16:56.208920,461.1071319923184,Bicholi Mardana,4,2.9150611096753303,18.071189181256983,0
1574,2023-05-12 02:52:22.922409,588.2809364746103,Pipliyahana,4,2.956490172450379,34.84013176909346,0
1575,2023-01-28 23:42:07.274899,337.3569062227095,Silicon City,3,1.5048206471931793,25.58530423172011,0
1576,2023-12-25 04:07:08.510264,854.7834991324276,Sukhliya,6,2.7582700075049464,17.35140413807822,0
1577,2023-12-08 02:22:22.481165,82.79722940281324,Musakhedi,2,2.1001508749494646,29.313015968529466,1
1578,2023-06-13 23:47:01.758439,669.0293632446721,Vijay Nagar,6,2.4784429862321256,16.774212188053937,0
1579,2023-08-17 10:15:57.607765,719.9591499749886,Sudama Nagar,6,1.9637675801251104,31.25290531115803,0
1580,2023-03-17 23:11:21.077446,114.79183581347233,Mahalaxmi Nagar,1,3.4488494026134804,15.214119784939788,0
1581,2023-05-27 05:12:55.179688,300.73892315836014,Pipliyahana,3,2.1359857995322287,26.549384705143158,0
1582,2023-04-07 16:10:51.506087,255.12128169371988,Navlakha,2,1.871627410853544,30.9162384702041,0
1583,2023-07-15 19:23:25.930862,107.4899489646019,Annapurna,1,2.580776407859733,34.254627740491586,0
1584,2023-02-14 18:13:25.497440,850.488472446476,Mhow,6,1.6896496770696885,18.438592230374596,0
1585,2023-03-28 14:43:55.751358,437.17718316634983,Annapurna,4,3.0964224361586283,19.292096068753704,0
1586,2023-07-09 19:38:55.792602,669.5861762534868,Vijay Nagar,6,2.2654068437598536,29.945370974934686,0
1587,2023-11-12 19:27:24.856658,641.592535723413,Bijalpur,5,1.9483982501109027,31.891422039161036,0
1588,2023-07-29 08:41:41.656710,597.9171279454608,New Palasia,4,2.4669975663551647,15.535700247903456,0
1589,2023-06-11 05:51:10.764530,188.93525592994433,Khajrana,5,2.297802726191982,23.196531005926225,1
1590,2023-10-14 09:35:13.180587,540.2625807817263,Musakhedi,4,3.4325295058356566,15.982920930920763,0
1591,2023-01-01 12:17:35.897870,683.6649497139241,Aerodrome Road,5,2.2174320699933965,29.198627045762414,0
1592,2023-02-13 06:18:27.556818,135.7661486979049,Scheme No. 78,1,3.1377764185231865,34.56677190094756,0
1593,2023-03-16 12:54:01.259384,787.4933071081623,Annapurna,6,3.0611838319062126,31.415603331634255,0
1594,2023-09-13 13:14:52.452330,601.2084456673613,Sneh Nagar,5,2.5412870347534913,26.934867931273253,0
1595,2023-08-05 05:50:08.434230,715.4938196277933,Palasia,6,2.2486611246976835,33.56544802182614,0
1596,2023-06-20 17:02:54.348930,234.60056502732516,MG Road,2,2.0319800083433632,22.458820288944565,0
1597,2023-11-08 18:05:54.127576,407.6388144474164,MG Road,4,1.8334030362111786,24.455209207173688,0
1598,2023-09-01 11:36:29.049189,724.133046411119,Sneh Nagar,5,2.473534906958224,22.267100563300794,0
1599,2023-12-11 17:47:26.036280,588.8174238317082,Sudama Nagar,4,1.703183714008466,18.687355166396276,0
1600,2023-08-01 21:26:22.236324,419.5451579999949,Vijay Nagar,3,2.4311620829371,26.273652683700256,0
1601,2023-11-28 13:45:05.025928,685.5056939849896,Saket Nagar,5,3.4052295723970616,31.12860784323455,0
1602,2023-12-19 14:17:37.360078,312.43857207578526,Bijalpur,3,1.8053413076314864,27.97806760960927,0
1603,2023-10-20 20:21:31.880131,230.06389279286253,Rau,2,2.6777169323348184,28.283724592086543,0
1604,2023-05-21 15:05:19.671164,443.19747764946294,Khajrana,3,1.7150831377427977,34.38242802571883,0
1605,2023-07-10 03:32:41.890372,717.7807818974807,Pipliyahana,5,2.034496008331862,19.28905060422847,0
1606,2023-08-06 08:16:59.007799,625.626121509202,Scheme No. 54,5,3.0568098933384675,29.193438525853253,0
1607,2023-05-01 14:20:41.305522,862.599044045209,Palasia,6,2.623217854702925,18.32120979473888,0
1608,2023-04-09 13:06:56.669935,359.26112099243136,Sneh Nagar,3,2.2263365636450425,32.07028792681896,0
1609,2023-01-16 19:00:52.286003,434.4838942735319,Bicholi Mardana,4,2.523598510293577,16.248189988206327,0
1610,2023-06-23 07:01:29.029754,269.55112191173714,Navlakha,2,2.4810581661546856,23.259551700824197,0
1611,2023-11-11 18:47:26.192990,484.93646862981353,Khajrana,4,2.421490064581335,17.13837239487075,0
1612,2023-07-22 08:27:53.810801,514.2354537800815,Mahalaxmi Nagar,4,3.378421736013064,16.477068993108322,0
1613,2023-06-15 06:25:16.914052,683.5231430212608,Bhawarkua,6,1.9541560393676598,20.79110672806601,0
1614,2023-07-15 22:14:11.126840,336.9012648876742,Mahalaxmi Nagar,3,3.3354943079340966,33.57792060249111,0
1615,2023-07-19 22:23:58.722300,430.71519956119,Silicon City,3,2.0635641375850278,29.788049583133116,0
1616,2023-05-20 08:56:41.453503,148.1252009545879,Juni Indore,6,2.2977412222582734,16.282341221329027,1
1617,2023-06-28 01:27:31.976842,448.8781854782558,Navlakha,3,3.169836896290197,34.106415124013154,0
1618,2023-05-27 23:59:47.073612,387.5050363188455,Bhawarkua,3,1.970922018559958,28.42451462503268,0
1619,2023-05-05 16:47:43.721590,265.14408190409966,Bhawarkua,2,3.0783470051971857,30.51008415618805,0
1620,2023-07-05 16:26:01.223907,265.39304232034794,MG Road,2,3.4210688222546386,17.792633535657558,0
1621,2023-06-11 14:44:22.495177,296.5895797116811,Juni Indore,2,2.400239621176193,22.57708356783815,0
1622,2023-11-15 17:46:32.930246,693.6847215446551,Rau,5,2.5758219880100057,34.66341283379843,0
1623,2023-08-30 05:15:28.430160,91.1786733031569,Navlakha,4,1.511550183832835,20.436428276335803,1
1624,2023-12-19 10:14:50.964004,852.9199421937419,Khajrana,6,2.6311134654410093,22.67537699003475,0
1625,2023-06-23 07:29:00.435589,822.6079528328713,Sukhliya,6,3.4680847536752175,18.382308165283387,0
1626,2023-03-31 11:02:48.710658,685.5094061139923,Aerodrome Road,5,3.373580646544099,30.001722296593485,0
1627,2023-05-04 01:29:50.642595,45.965174293661185,Old Palasia,2,2.845523075127002,34.98681624573738,1
1628,2023-03-19 06:00:32.582308,408.60041329127887,Mahalaxmi Nagar,3,2.219404712824991,22.444065043424033,0
1629,2023-04-19 15:55:54.708391,357.9972116564228,Sudama Nagar,3,2.1848996504262836,26.8673639212974,0
1630,2023-10-30 09:06:15.434006,265.9459636231508,Silicon City,2,3.2518496194185316,18.91401369494661,0
1631,2023-11-09 13:22:28.137796,491.885883735036,Scheme No. 54,4,2.052206940898503,19.696577575388012,0
1632,2023-03-15 20:27:23.069956,367.53716545570285,Saket Nagar,3,2.4538583446526334,27.439162446866174,0
1633,2023-12-08 05:23:54.988533,299.84181821845647,Musakhedi,2,1.578003794993202,19.978700922785684,0
1634,2023-02-01 02:33:42.445437,308.3848771709453,Pipliyahana,3,2.7042597549596827,27.387810264125985,0
1635,2023-04-03 14:01:52.124138,394.86261705544456,Rau,3,2.415361362053872,15.683134942972366,0
1636,2023-07-01 07:41:38.776353,148.99007856563696,Annapurna,1,2.7099583321633567,22.696933615423614,0
1637,2023-12-28 21:26:10.949874,126.73860347892892,Bijalpur,1,3.025994906783117,24.741967435072574,0
1638,2023-03-23 07:14:16.200479,495.7301661167728,Aerodrome Road,4,1.5296164259387581,34.524327356476604,0
1639,2023-08-20 06:03:49.632156,658.1557789629262,Juni Indore,6,2.1442016365032073,16.419993535125894,0
1640,2023-08-17 01:13:57.695627,732.5463658961893,Mhow,5,2.0218468992465928,19.736285658566207,0
1641,2023-10-25 04:42:07.841888,727.5297414484473,Pipliyahana,6,1.932202856327841,24.696468578590622,0
1642,2023-08-05 12:35:53.638669,546.3346196774821,Rajendra Nagar,5,2.446820204747131,33.237472235949056,0
1643,2023-09-08 22:14:20.460754,745.6038729566538,New Palasia,6,1.5093022133356055,32.45902545869146,0
1644,2023-04-11 19:36:22.466240,513.166023415637,Palasia,4,3.24680269696683,17.315970481101676,0
1645,2023-09-12 18:07:23.624745,411.48822001734214,Bicholi Mardana,4,3.369052507305155,15.284450800597195,0
1646,2023-02-04 22:37:02.019013,235.32516632829208,Sudama Nagar,2,2.539102424994373,34.79695853139877,0
1647,2023-04-11 08:07:56.713419,402.83407463398623,Scheme No. 54,3,1.5564370253956699,26.3625443157485,0
1648,2023-11-08 08:02:39.362734,518.7565556705337,Palasia,5,1.9447751482629327,31.100941620431954,0
1649,2023-08-23 09:07:15.602573,581.2487597717196,Pipliyahana,4,2.541348418022202,28.290022932999538,0
1650,2023-05-26 16:19:04.783914,384.5619828666423,Silicon City,3,1.6017529755436524,24.62329523921374,0
1651,2023-09-12 04:53:41.282037,892.4675120239041,Sudama Nagar,6,1.7165660668801495,19.205373107097795,0
1652,2023-10-15 16:14:30.847048,444.83755497301,Pipliyahana,4,2.603388581508293,31.307452794643932,0
1653,2023-12-13 21:07:16.742120,424.9057486927202,New Palasia,3,2.4278740335850437,26.467850359154603,0
1654,2023-10-13 21:14:10.465331,577.6949922644907,Juni Indore,4,2.0451818952157037,23.10123548950322,0
1655,2023-09-11 11:42:13.931830,394.0483650738714,Sukhliya,3,1.5467101781725368,15.555788198721643,0
1656,2023-06-30 19:07:48.936719,747.513761390253,Vijay Nagar,5,1.8063105841348317,27.043879414570384,0
1657,2023-10-25 20:56:45.781771,125.00857261779426,Nipania,1,2.4734492169572526,30.908825652744394,0
1658,2023-04-09 12:26:03.133116,100.5886382326922,Vijay Nagar,1,2.1590033808296214,33.5002177275272,0
1659,2023-10-01 19:35:41.210797,476.6726649390876,Scheme No. 54,4,1.745351809076919,20.05158798481034,0
1660,2023-01-11 11:54:22.826550,341.0352268965578,Scheme No. 54,3,1.6656931170819507,32.762450670161925,0
1661,2023-03-27 09:59:05.645470,489.9853871360032,Aerodrome Road,4,3.0872364857506627,31.932943745089105,0
1662,2023-08-24 00:50:26.663333,310.1785885838548,Mhow,3,2.5772142570107412,29.018552893634222,0
1663,2023-11-13 16:53:43.201509,573.0349656294803,New Palasia,5,3.42370134198992,21.325834809996227,0
1664,2023-03-21 09:10:33.215451,257.649504266764,Scheme No. 78,2,2.673807897351885,26.415618931290393,0
1665,2023-04-29 15:16:20.740050,743.3843415191051,Bhawarkua,5,1.833975623884435,33.18457069237286,0
1666,2023-10-29 08:57:05.721115,239.7050428563301,Pipliyahana,2,1.5359887414705322,26.972894287056125,0
1667,2023-04-18 00:29:38.965319,462.3592588547491,Khajrana,4,2.8750208825769064,34.291654586397506,0
1668,2023-09-19 07:41:40.564396,532.517458017045,Khajrana,5,1.8548183574044563,22.863399800902016,0
1669,2023-10-09 15:12:10.764057,275.88021836848884,Pipliyahana,2,1.8037996851405949,33.545297737299954,0
1670,2023-07-16 16:40:24.117993,780.8241760574543,Annapurna,6,2.506268455785196,20.93862194270119,0
1671,2023-02-28 21:33:38.626172,781.9216746071087,MG Road,6,3.444744148449942,27.813638223214767,0
1672,2023-11-20 19:33:05.238564,740.9423687621926,Navlakha,6,3.1524408066652523,32.07527634549651,0
1673,2023-12-12 12:24:15.971161,651.468326101474,Aerodrome Road,6,2.9214192967354355,19.515586432907206,0
1674,2023-11-11 14:46:15.654107,812.3335323361844,Mhow,6,3.318801138031837,15.342345273072466,0
1675,2023-03-17 09:48:31.868075,434.8171572121608,Musakhedi,3,3.2286095086164055,26.33417752883349,0
1676,2023-10-14 06:37:32.745924,416.61294390092377,New Palasia,4,2.233798631625933,31.525694662493816,0
1677,2023-03-18 16:35:48.721077,323.7882100733084,Vijay Nagar,3,2.2195814815138926,32.701700227533024,0
1678,2023-01-03 23:06:12.605783,872.3192887219313,Old Palasia,6,3.3582364098571076,27.419014011100682,0
1679,2023-01-06 18:15:22.440048,137.49298607081215,Juni Indore,1,1.9401014112255148,16.20234579466844,0
1680,2023-05-05 03:05:30.293844,145.5463494499384,Bhawarkua,6,2.005201772326293,22.063117558973318,1
1681,2023-07-09 06:31:51.411293,885.855183294879,Scheme No. 54,6,2.7197359757683928,22.459433405509127,0
1682,2023-06-30 03:47:56.418448,116.36983609009827,Bicholi Mardana,1,3.363508211739111,29.0995416571732,0
1683,2023-08-04 13:14:25.457356,591.0716474721505,MG Road,4,1.9068936879676808,16.881842424767484,0
1684,2023-07-13 13:40:31.986378,275.14434060229786,Rau,2,1.5606376838694898,33.307213325749856,0
1685,2023-11-10 00:05:48.276880,233.3066361041739,Rau,2,3.2570199066522267,16.032478409917513,0
1686,2023-05-24 21:31:13.325918,730.9560146357605,MG Road,5,1.7392153414229858,19.32517125726821,0
1687,2023-01-27 15:26:05.059761,665.6730397454628,Rau,6,3.3530051737998257,15.968886156082991,0
1688,2023-01-14 00:25:54.526882,106.14372311402853,Juni Indore,1,1.5827932981231456,31.88743684169602,0
1689,2023-02-22 20:29:24.863288,309.9929313999193,Sneh Nagar,3,2.982179317615974,20.15364051606362,0
1690,2023-02-28 13:34:09.000269,134.31151435126182,Scheme No. 54,1,3.3733045397595127,28.333842674952166,0
1691,2023-01-20 09:42:25.218327,309.65116481487905,Navlakha,3,2.1615364511412354,24.36613232333933,0
1692,2023-05-28 03:47:08.168133,583.2872076506984,Bhawarkua,5,2.142446599444025,23.189245917731405,0
1693,2023-05-01 05:07:13.404870,534.6339314462135,Annapurna,5,2.2652985655156637,26.489372793843167,0
1694,2023-10-05 12:21:55.032873,470.6526013920478,Sneh Nagar,4,3.0869210747965745,29.836824074968185,0
1695,2023-08-04 15:45:22.502182,597.1136681958064,Khajrana,4,2.1312609753042953,29.219092029712364,0
1696,2023-03-15 01:25:18.282946,620.8448126114156,Rau,5,2.870925038239849,18.063211077108217,0
1697,2023-06-12 09:15:12.289212,416.17978967960005,MG Road,4,3.237647316421374,24.512799562877895,0
1698,2023-10-27 22:53:15.229628,504.6841452943343,MG Road,4,2.500145814218321,16.058716217496684,0
1699,2023-10-18 21:44:07.346854,511.1522818570697,Scheme No. 54,5,2.0930882946471963,21.92893975316332,0
1700,2023-06-03 03:07:08.364520,235.0486284760899,Palasia,2,1.53646228826122,26.34080110819432,0
1701,2023-12-05 14:19:21.943791,356.15325602137244,Khajrana,3,1.5039846876750516,34.45250721001746,0
1702,2023-10-11 08:09:19.147857,871.3818555807703,Pipliyahana,6,1.8870141571069619,27.740585865181977,0
1703,2023-11-06 00:21:34.253581,555.5520178564634,Rajendra Nagar,5,1.9996270497478248,29.549259121832613,0
1704,2023-01-15 06:51:29.797444,493.05375562377804,Rau,4,2.1071508436436557,23.130055522999914,0
1705,2023-06-02 11:44:13.947207,855.556939143474,Palasia,6,1.6195639977859104,30.53951108361317,0
1706,2023-03-19 02:27:01.616604,142.8016579564398,MG Road,1,3.1386175144438897,15.34672392938144,0
1707,2023-01-02 01:15:32.662935,105.56644069703687,Mhow,3,2.17681163714046,34.19182305754794,1
1708,2023-02-13 09:46:28.535875,308.256941031547,Palasia,3,2.2418119068202933,17.162050157581447,0
1709,2023-12-08 20:25:33.544082,109.85038130832352,Pipliyahana,1,2.4803959239887625,15.746107832206956,0
1710,2023-03-27 19:38:25.850311,106.06341107979756,Mhow,1,2.0171959377117608,26.648597928469506,0
1711,2023-09-18 11:11:58.539160,859.0222607029268,New Palasia,6,2.2961929882012244,28.008644120247617,0
1712,2023-07-30 19:14:18.777510,726.1091381175505,Sudama Nagar,6,2.83794579290755,15.184378210920794,0
1713,2023-06-02 17:03:52.230655,205.62984813970618,Palasia,2,2.8317748235436957,23.790241890693345,0
1714,2023-09-03 23:10:08.042354,41.90834462361651,Rau,3,3.178319181214647,18.275682999626405,1
1715,2023-08-13 05:27:59.089353,84.29481975006458,Rau,5,2.6303565383663683,25.09644748226079,1
1716,2023-02-13 04:33:16.411172,113.48048580626875,Navlakha,1,3.3729008959233475,25.530097915847414,0
1717,2023-07-25 03:44:48.769975,146.14786413373912,Mahalaxmi Nagar,1,2.442201377314389,27.907772518569715,0
1718,2023-02-02 21:25:37.642942,611.5379619556845,Rajendra Nagar,5,3.263842358464939,27.053324589049414,0
1719,2023-11-03 16:54:19.908784,124.10606519083308,Palasia,3,2.514132215876762,31.69884374407253,1
1720,2023-05-18 05:02:53.758157,713.1398129976399,Juni Indore,5,2.5741727675593515,23.403286597039163,0
1721,2023-12-01 00:01:22.283115,689.68233328799,Nipania,5,1.8861253923768408,32.679407007999764,0
1722,2023-10-14 22:28:55.037131,681.5133239102428,Scheme No. 54,6,2.7988775420313567,19.966165228792548,0
1723,2023-08-28 12:43:42.566699,574.5796149756734,Pipliyahana,5,2.3146696016927626,17.6300696250362,0
1724,2023-06-26 23:31:37.617201,669.0643796864653,Rajendra Nagar,6,2.271742940779464,22.658548409343833,0
1725,2023-08-29 13:59:37.684793,516.7640646545944,Sneh Nagar,5,2.4270444266340094,31.529492685038893,0
1726,2023-09-04 00:58:38.861859,145.2826544878653,Silicon City,4,3.361368870493692,18.991025001162022,1
1727,2023-02-06 11:45:55.402635,107.852019794839,MG Road,1,1.871704068587318,20.801818607357106,0
1728,2023-05-26 18:11:04.918990,343.2140116683643,Navlakha,3,1.6358215446945477,16.861462567184134,0
1729,2023-07-29 08:54:06.071408,132.90350840909633,Mahalaxmi Nagar,1,2.7888482563401515,33.727948798284736,0
1730,2023-07-26 00:44:03.277913,282.9362099456156,Rau,2,2.011564352932636,29.11267345598902,0
1731,2023-04-17 04:07:09.348706,143.25026108605542,Bhawarkua,5,2.977545700996314,25.948398033476792,1
1732,2023-09-11 04:56:29.416515,821.6588826690493,New Palasia,6,2.656257350047078,22.705633210659485,0
1733,2023-04-14 01:57:23.611322,151.65343641707034,Juni Indore,4,1.6126197327258676,21.354586853115936,1
1734,2023-10-22 10:41:23.464841,834.0568548053473,Bhawarkua,6,1.50272097630628,21.532166319250837,0
1735,2023-09-01 02:40:08.215712,393.12182411834567,Mhow,3,3.146639808386193,16.45807365689864,0
1736,2023-03-20 09:44:35.257186,519.2659200685341,Nipania,4,3.4504374227927173,17.36528508951933,0
1737,2023-03-04 05:20:04.478879,246.22344174283296,MG Road,2,2.7067334445610935,17.604827277760013,0
1738,2023-04-20 08:42:22.951392,125.63121211806585,Mhow,1,2.8757252790766836,31.7357454585307,0
1739,2023-07-26 03:04:27.620776,410.24381539458966,Sukhliya,4,3.338614792060138,33.31249015612535,0
1740,2023-10-13 08:36:19.298599,698.8139614276186,Palasia,6,2.85034874674586,32.63096974253277,0
1741,2023-02-13 08:35:52.068305,581.9008526366115,Pipliyahana,4,2.9518656009142763,33.085891029808955,0
1742,2023-08-25 02:49:28.826065,757.3464108653636,Vijay Nagar,6,3.1689287400665647,27.601694597270345,0
1743,2023-11-25 15:05:09.740488,104.40097125200471,Navlakha,3,1.5630858606543179,16.714410991959657,1
1744,2023-01-30 20:50:48.827468,365.6292952011295,Musakhedi,3,2.3901832959099476,28.320704596018608,0
1745,2023-03-12 09:03:22.541695,125.44368076000274,Mahalaxmi Nagar,1,2.543121673405839,33.40642029222342,0
1746,2023-10-29 00:37:54.895803,575.3353164200358,Navlakha,5,1.8324590090529012,20.675306915436952,0
1747,2023-08-24 04:31:11.536128,647.6991774554091,Aerodrome Road,5,3.2822468612250395,21.790439379684724,0
1748,2023-11-16 04:50:05.136389,597.7397151562087,Palasia,4,2.7322537895039574,21.211130928621234,0
1749,2023-07-25 15:11:52.330174,286.0989499019425,Sudama Nagar,2,2.1272169575668136,26.932420739225712,0
1750,2023-08-24 09:50:46.716817,653.1547606640362,Mahalaxmi Nagar,6,2.810569428198453,18.347919438773765,0
1751,2023-03-25 16:52:09.626445,385.0918221515184,Silicon City,3,2.800998129522513,18.019166576102105,0
1752,2023-08-18 18:09:30.674446,673.9655201440293,Saket Nagar,6,1.6733890025238165,22.289705400901646,0
1753,2023-08-08 21:01:19.939705,275.6243223585117,Khajrana,2,3.276445410389048,30.280329995787213,0
1754,2023-01-16 04:16:44.689485,765.3375240404005,Palasia,6,1.6641370841900573,33.075609694631225,0
1755,2023-10-28 22:52:02.865738,405.06494466344157,Scheme No. 54,3,2.5320025939208186,33.29674533251828,0
1756,2023-10-15 16:40:48.678284,883.862754977055,Bicholi Mardana,6,2.747681550491005,26.584634461384976,0
1757,2023-07-17 21:25:53.844057,332.45274041389723,Juni Indore,3,2.9479932094132657,21.104035782720636,0
1758,2023-05-17 11:23:07.296982,644.5849292227393,Palasia,5,2.28762342039275,24.319044129339865,0
1759,2023-02-08 19:55:42.451113,258.5708154849774,Palasia,2,2.1447439127965806,15.12061570507491,0
1760,2023-03-04 12:48:34.577386,238.30640657870936,Nipania,2,2.7141160296260844,24.100511866770354,0
1761,2023-01-07 02:55:45.721197,641.8766766871786,Mhow,5,1.8879976370076401,28.969518294377075,0
1762,2023-08-11 21:40:23.961333,609.0064321760954,Pipliyahana,6,2.2053089606177174,26.419780832551062,0
1763,2023-10-22 17:37:19.422146,209.18448698037122,New Palasia,2,3.389222610856852,20.57897630272336,0
1764,2023-12-19 04:50:16.553395,129.6631939925676,Sudama Nagar,1,2.9612923356463603,32.98096344271002,0
1765,2023-05-08 09:43:54.948482,624.9387277067225,Bicholi Mardana,5,1.9542970750713156,29.407382522129023,0
1766,2023-02-01 10:50:51.264352,516.5496416671823,MG Road,5,1.604214569207429,28.956518822746474,0
1767,2023-11-11 01:04:30.133135,679.9490305363685,Old Palasia,5,2.8107495675452507,33.968053272968945,0
1768,2023-02-14 23:24:31.776755,118.25503551977825,Sudama Nagar,1,2.998768507232435,34.17043425910727,0
1769,2023-01-05 10:32:51.274476,399.7285621690341,Aerodrome Road,3,2.424316474061666,27.092771834306163,0
